id, name, tw_url, al_url, li_url, followers, num_investments
2478,"Francine Hardaway",http://twitter.com/hardaway,https://angel.co/hardaway,http://www.linkedin.com/in/francinehardaway,1036,6
2479,"Frank Bonsal III",http://twitter.com/#!/FrankBonsal,https://angel.co/frankbonsal,http://www.linkedin.com/in/frankbonsal,923,17
2485,"Gordon Rogers",http://twitter.com/startupangel,https://angel.co/startupangel,http://www.linkedin.com/in/gordonrogers,740,5
2492,"Joe Platnick",http://twitter.com/pasadenaangels,https://angel.co/pasadenaangels,http://www.linkedin.com/in/joeplatnick,165,2
2493,"John Demayo",,https://angel.co/johndemayo,http://www.linkedin.com/in/johndemayo,130,4
2494,"John Eley",http://twitter.com/#!/Jeley,https://angel.co/jhesee,http://www.linkedin.com/pub/john-h-eley/3/703/9b2,154,3
2496,"Jon Gillespie-Brown",http://twitter.com/gillespiebrown,https://angel.co/gillespiebrown,http://www.linkedin.com/in/gillespiebrown,107,2
2497,"Jonathan Betz",http://twitter.com/jtbetz,https://angel.co/jtbetz,http://www.linkedin.com/in/jonathanbetz,506,5
2502,"Lars Leckie",http://twitter.com/larsleckie,https://angel.co/larsleckie,,368,8
2504,"Marc Meyer",http://twitter.com/#!/marqueymarc,https://angel.co/marqueymarc,http://www.linkedin.com/in/marcameyer,578,10
2505,"Marcelo Cazado",None,https://angel.co/marcelocazado,http://www.linkedin.com/profile?viewProfile=&key=18930527&trk=tab_pro,4,0
2510,"Mark Peter Davis",http://twitter.com/#!/mpd,https://angel.co/mpd,http://www.linkedin.com/in/markpeterdavis,2963,25
2512,"Mark Surfas",http://twitter.com/surfy,https://angel.co/marksurfas,http://www.linkedin.com/in/marksurfas,348,10
2514,"Matt Tanase",http://twitter.com/zenmatt,https://angel.co/zenmatt,,70,2
2517,"Michael Faber",,https://angel.co/michaelfaber,http://www.linkedin.com/pub/michael-faber/0/4b/812,121,1
2519,"Mohamed Nanabhay",http://twitter.com/mohamed,https://angel.co/mohamed,http://www.linkedin.com/in/mohamedn,353,7
2523,"Muriel Devillers",http://twitter.com/MBBdV,https://angel.co/mbbdv,http://www.linkedin.com/in/murieldevillers,431,0
2524,"Navin Chaddha",,https://angel.co/navinchaddha,http://www.linkedin.com/in/navinchaddha,456,15
2528,"Owen Davis",http://twitter.com/owendavis,https://angel.co/owendavis,http://www.linkedin.com/pub/owen-davis/0/1/917,857,7
2531,"Pete Cooper",http://twitter.com/pc0,https://angel.co/pc0,http://www.linkedin.com/in/peterjcooper,950,14
2532,"Raja Bhatia",http://twitter.com/#!/raja,https://angel.co/raja,http://www.linkedin.com/in/rajabhatia,123,0
2534,"Richard G. Kim",http://twitter.com/richardgyukim,https://angel.co/richardgyukim,http://www.linkedin.com/in/richardgyukim,101,1
2536,"Richard Sondheimer",,https://angel.co/rsondheimer,http://www.linkedin.com/pub/richard-sondheimer/0/85/b00,199,5
2537,"Rick Heitzmann",http://twitter.com/#!/rickheitzmann,https://angel.co/rickheitzmann,http://www.linkedin.com/pub/rick-heitzmann/0/708/481,844,15
2541,"Ron Wiener",http://twitter.com/#!/ron_wiener,https://angel.co/ronwiener,http://www.linkedin.com/in/ronwiener,576,9
2542,"Ryan Burkhardt",http://twitter.com/ryanburk,https://angel.co/ryanburk,http://www.linkedin.com/in/ryanburk,220,0
2544,"Sanford Rich",http://twitter.com/sanfordrich,https://angel.co/sanfordrich,http://www.linkedin.com/profile?viewProfile=&key=3153115&locale=en_US&trk=tab_pro,241,16
2547,"Sergio Monsalve",http://twitter.com/VC_Serge,https://angel.co/vcserge,http://www.linkedin.com/in/sergiomonsalve,1865,7
2548,"Shahram Seyedin-Noor",http://twitter.com/@ShahramTweets,https://angel.co/shahramseyedin-noor,http://www.linkedin.com/in/shahramseyedinnoor,819,15
2549,"Stephanie Hanbury-Brown",,https://angel.co/stephaniehanbury-brown,http://www.linkedin.com/pub/stephanie-hanbury-brown/5/4a/22,213,4
2551,"Steve Garfield",http://twitter.com/#!/stevegarfield,https://angel.co/stevegarfield,http://www.linkedin.com/in/stevegarfield,1338,12
2553,"Sumeet Jain",http://twitter.com/sumeet_jain,https://angel.co/sumeet_jain,http://www.linkedin.com/in/sumeetj,528,4
2557,"Thomas Varghese",http://twitter.com/twitwithtom,https://angel.co/twitwithtom,http://www.linkedin.com/in/thomasvarghese,1127,35
2562,"Russell Cook",http://twitter.com/russellcook,https://angel.co/russellcook,http://www.linkedin.com/in/russellcook,346,5
2565,"Brian Shire",,https://angel.co/shire-1,http://www.linkedin.com/in/shire,311,7
2576,"Roelof Botha",http://twitter.com/#!/roelofbotha,https://angel.co/roelofbotha,http://www.linkedin.com/in/roelofbotha,2960,13
2579,"Nat Brown",http://twitter.com/natbro,https://angel.co/natbro,http://www.linkedin.com/in/natbro,238,2
2581,"Beth Ellyn McClendon",http://twitter.com/#!/bethe11yn,https://angel.co/bethellyn,http://www.linkedin.com/in/bethellyn,849,8
2587,"Buddy Arnheim",,https://angel.co/thebudman16,,160,4
2588,"AJ Asver",http://twitter.com/_aj,https://angel.co/_aj,http://www.linkedin.com/in/ajasver,37,2
2589,"Lucas Nealan",http://twitter.com/screen,https://angel.co/lnealan,http://www.linkedin.com/pub/lucas-nealan/1/100/b06,834,11
2591,"Sheryl Schultz",http://twitter.com/#!/sherylschultz,https://angel.co/sherylschultz,http://www.linkedin.com/in/sherylschultz,618,18
2594,"Nick Lane-Smith",,https://angel.co/nickls,http://www.linkedin.com/in/nickls,124,0
2601,"Tom Chiu",http://twitter.com/#!/_tom_c_,https://angel.co/_tom_c_,http://www.linkedin.com/in/tomchiu,949,24
2612,"Matt Cantieri",http://twitter.com/#!/mcantieri,https://angel.co/mcantieri,http://www.linkedin.com/in/mattcantieri,361,0
2613,"Jean Paul Colaco",,https://angel.co/jpcolaco,http://www.linkedin.com/pub/jean-paul-colaco/0/6a8/664,765,0
2617,"Jean Claude (J.C) Sarner",,https://angel.co/jcsarner,http://www.linkedin.com/pub/jean-claude-j-c-sarner/0/183/236,198,2
2627,"Mitch Thrower",http://twitter.com/mitchthrower,https://angel.co/mitchthrower,http://www.linkedin.com/in/mitchthrower,532,10
2630,"Dan Ratner",http://twitter.com/danalert,https://angel.co/ratnerdaniel,http://www.linkedin.com/in/danratner,275,4
2631,"Raj Vemulapalli",,https://angel.co/rajvemu,http://www.linkedin.com/profile/view?id=6180719&trk=tab_pro,311,0
2635,"David Feinleib",,https://angel.co/dfeinleib,http://www.linkedin.com/in/feinleib,366,6
2636,"Larry Marcus",http://twitter.com/cyberlar,https://angel.co/larrymarcus,http://www.linkedin.com/in/larrymarcus,521,12
2639,"Michael Montero",http://twitter.com/MichaelMontero,https://angel.co/michaelmontero,http://www.linkedin.com/in/mcmontero,375,4
2640,"Jishnu Bhattacharjee",http://twitter.com/b_jishnu,https://angel.co/b_jishnu,http://www.linkedin.com/pub/jishnu-bhattacharjee/1/327/306,306,8
2657,"Ilan Abehassera",http://twitter.com/#!/ilan,https://angel.co/ilan,http://www.linkedin.com/in/ilanabehassera,1027,18
2664,"Alan Louie",http://twitter.com/aplouie,https://angel.co/aplouie,http://www.linkedin.com/in/aplouie,527,12
2669,"Pietro Bezza",http://twitter.com/#!/pietrobezza,https://angel.co/pietrobezza,http://it.linkedin.com/in/pietrobezza,505,9
2671,"Ruchi Sanghvi",,https://angel.co/rsanghvi,http://www.linkedin.com/in/rsanghvi,1140,4
2679,"Richard Borenstein",,https://angel.co/rborenstein,http://www.linkedin.com/in/rickborenstein,461,6
2681,"Lee Essner",http://twitter.com/#!/LeeEssner,https://angel.co/leeessner,,284,1
2683,"Kevin Stephens",http://twitter.com/#!/kjstephe,https://angel.co/kjstephe,http://www.linkedin.com/in/kjstephe,561,2
2686,"Toivo Annus",,https://angel.co/toivo,http://www.linkedin.com/in/toivoannus,706,22
2693,"Tim Colleran",,https://angel.co/collerant,http://www.linkedin.com/pub/tim-colleran/6/2a6/a2a,99,1
2695,"Shane Walker",http://twitter.com/#!/5hanewa1ker,https://angel.co/shanewalker,http://www.linkedin.com/in/shane112,183,2
2708,"Andy Rankin",https://twitter.com/arankin,https://angel.co/arankin,http://www.linkedin.com/in/rankinandy,481,13
2718,"Alex Boswell",,https://angel.co/alexeboswell,http://www.linkedin.com/in/alexeboswell,262,5
2719,"Christine Tsai",http://twitter.com/christine_tsai,https://angel.co/christinetsai,http://linkedin.com/in/christinesltsai,15660,111
2726,"Jay Weintraub",http://twitter.com/jayweintraub,https://angel.co/jayweintraub,http://linkedin.com/jayweintraub,2434,27
2737,"Nicolas Darveau-Garneau",,https://angel.co/ndarveau,http://www.linkedin.com/in/nickdg,170,1
2753,"Phil Shevrin",http://twitter.com/philknows,https://angel.co/philknows,,159,3
2758,"Payam Zamani",http://twitter.com/#!/PayamZamani,https://angel.co/payam,http://www.linkedin.com/in/payamzamani,432,16
2773,"Corey Cleek",http://twitter.com/coreycleek,https://angel.co/coreycleek,http://www.linkedin.com/in/coreycleek,256,4
2774,"Jay Bhatti",http://twitter.com/jaybhatti,https://angel.co/jaybhatti,,293,2
2775,"Clint Korver",http://twitter.com/ckorver,https://angel.co/ckorver,http://www.linkedin.com/in/clintkorver,894,33
2783,"Massimo Ciociola",None,https://angel.co/mciociola,None,15,0
2785,"Matt D",http://twitter.com/#!/mattdickinson,https://angel.co/mattyd,http://au.linkedin.com/in/mattonline,1487,20
2786,"Marissa Campise",http://twitter.com/marissa,https://angel.co/marissa,http://www.linkedin.com/pub/marissa-campise/9/7a1/a56,896,2
2789,"Andrew Siegel",http://twitter.com/adsiegel,https://angel.co/adsiegel,http://www.linkedin.com/pub/andrew-siegel/2/29/207,185,1
2791,"Noah Doyle",http://twitter.com/noahventure,https://angel.co/noahjdoyle,http://www.linkedin.com/in/ndoyle,606,15
2795,"Michael Blum",http://twitter.com/#!/mablum,https://angel.co/mablum,http://www.linkedin.com/in/mablum,352,2
2796,"Brandon Berger",http://twitter.com/brandonberger,https://angel.co/brandonberger,http://www.linkedin.com/in/brandonberger,39,1
2797,"Zach Klein",http://www.twitter.com/zachklein,https://angel.co/zachklein,,1347,12
2798,"Jordan Cooper",http://twitter.com/jordancooper,https://angel.co/jordancooper,,846,25
2806,"Annie Chang",http://twitter.com/#!/theanniechang,https://angel.co/anniechang,,195,0
2810,"Raj Sandhu",,https://angel.co/rajs1,http://www.linkedin.com/in/rajsandhu1,1130,34
2817,"Stewart J Bonn",http://twitter.com/s2ebobo,https://angel.co/s2ebobo,http://www.linkedin.com/pub/stewart-bonn/0/9/986,251,8
2818,"Puneet Agarwal",http://twitter.com/puneet324,https://angel.co/puneet324,http://www.linkedin.com/pub/puneet-agarwal/0/48/470,394,8
2819,"JB Lockhart",http://twitter.com/jblockhart,https://angel.co/jblockhart,http://linkd.in/h1N591,174,3
2820,"Edward Shenderovich",http://twitter.com/eshender,https://angel.co/eshender,http://linkedin.com/in/shenderovich,761,10
2828,"Harry Briggs",http://twitter.com/balderton,https://angel.co/harrybriggs,http://uk.linkedin.com/in/harrycdbriggs,1420,8
2829,"Chris Fralic",http://twitter.com/ChrisFRC,https://angel.co/chrisfralic,http://www.linkedin.com/in/chrisfralic,1092,18
2831,"Bernard Liautaud",,https://angel.co/bliautaud,http://uk.linkedin.com/pub/bernard-liautaud/9/344/5a,287,5
2833,"Vivek Sharma",http://twitter.com/vivsharma,https://angel.co/vivsharma,http://www.linkedin.com/in/vivsharma,1101,1
2851,"Linda Holliday",http://@lmholliday,https://angel.co/holliday,http://www.linkedin.com/in/lmholliday,380,9
2853,"Alex Knight",,https://angel.co/aknight,http://www.linkedin.com/pub/alex-knight/0/61/5ba,221,5
2865,"Daniel Saito",,https://angel.co/saitodaniel,,405,5
2866,"Craig Walker",http://twitter.com/#!/cwalker123,https://angel.co/cwalker123,http://www.linkedin.com/in/cwalker123,423,6
2867,"Harri Manninen",https://twitter.com/karipelaaja,https://angel.co/harri,http://www.linkedin.com/in/harrimanninen,35,1
2871,"Jerome Misso",,https://angel.co/jmisso,http://uk.linkedin.com/pub/jerome-misso/0/6b2/4b1,203,5
2873,"Matt Ocko",http://twitter.com/#!/mattocko,https://angel.co/mattocko,http://www.linkedin.com/in/mattocko,3516,119
2877,"John Lilly",http://www.twitter.com/johnolilly,https://angel.co/johnolilly,http://www.linkedin.com/in/johnlilly,4499,13
2878,"Jonathan Tang",http://twitter.com/#!/jontang,https://angel.co/jontang,http://www.linkedin.com/in/jonathantang,359,0
2880,"Matt Spiegel",,https://angel.co/mspiegel,http://www.linkedin.com/in/matthewspiegel,260,7
2884,"Patrick Drew ",,https://angel.co/patrickddrew,,176,1
2885,"Bobby Ghoshal",http://twitter.com/ghoshal,https://angel.co/ghoshal,http://www.linkedin.com/in/bobbyghoshal,337,0
2891,"Fred Tanada",http://twitter.com/rkteck1245,https://angel.co/fredtanada,http://www.linkedin.com/in/fredt1,286,1
2894,"Lars Hinrichs",http://twitter.com/#!/LarsHinrichs,https://angel.co/lars_hinrichs,http://www.linkedin.com/in/larshinrichs,1310,23
2895,"Jonathon Triest",http://twitter.com/#!/jtriest,https://angel.co/jtriest,http://www.linkedin.com/in/jtriest,3447,39
2898,"J Thomas McMurray",http://twitter.com/#!/tommvf,https://angel.co/tommvf,http://www.linkedin.com/pub/j-thomas-mcmurray/23/a10/810,163,6
2902,"Vamsi Sistla",http://twitter.com/#!/vsistla,https://angel.co/vsistla,http://www.linkedin.com/in/vsistla,918,8
2905,"Richard A. Sun",,https://angel.co/richardasun,http://www.linkedin.com/pub/richard-a-sun-cfa/1/860/126,83,0
2911,"Ken Merritt  ",http://twitter.com/#!/hkmerrittjr,https://angel.co/hkmerrittjr,,95,3
2928,"Jason Raznick",None,https://angel.co/jasonraznick,http://www.linkedin.com/pub/jason-raznick/1/278/115,417,3
2929,"Ivan Pellizzari",,https://angel.co/ivanpellizzari,http://it.linkedin.com/in/ivanpellizzari,169,2
2934,"Mark Organ",http://twitter.com/markorgan,https://angel.co/markorgan,http://www.linkedin.com/in/markorgan,902,2
2935,"Alex Dulac",,https://angel.co/dulac,,26,0
2938,"Alex Gurevich",http://twitter.com/#!/alex_gurevich,https://angel.co/alexg79,http://www.linkedin.com/in/alexg79,1003,9
2940,"Miguel De Icaza",http://twitter.com/migueldeicaza,https://angel.co/migueldeicaza,http://www.linkedin.com/pub/miguel-de-icaza/8/990/a56,203,0
2943,"Alfred Lin",,https://angel.co/alfred_lin,http://www.linkedin.com/pub/alfred-lin/0/2/857,2777,10
2953,"Braughm Ricke",http://twitter.com/#!/braughm/,https://angel.co/braughm,http://www.linkedin.com/in/braughm,80,0
2961,"david rosewood",,https://angel.co/drosewood,,5,3
2965,"AA",,https://angel.co/caveman-products-group,,120,0
2975,"Ross Fubini",http://www.twitter.com/fubini/,https://angel.co/fubini,http://www.linkedin.com/in/fubini,1146,24
2978,"Eytan Elbaz",http://twitter.com/#!/eytanelbaz,https://angel.co/eytanelbaz,http://www.linkedin.com/pub/eytan-elbaz/8/819/b09,2022,15
2980,"Andrew Ferenci",http://twitter.com/#!/AFerenci,https://angel.co/aferenci,http://www.linkedin.com/in/andrewferenci,576,6
3000,"Krish Panu",,https://angel.co/kpanu,,129,7
3004,"Liddy Karter",,https://angel.co/lkarter,http://www.linkedin.com/profile/edit?id=367117&goback=%2Enpe_367117_en*4US_*1_*1&report%2Esuccess=GrDphv04c3zCiMNlBC68CZCrfeEXDyZoCxGlyWzD9cCWw8J9jMMPkrtwGUJW6DERcbx,112,1
3007,"Sean Flynn",http://twitter.com/sfly,https://angel.co/sfly,http://www.linkedin.com/profile/view?id=2387154,1105,15
3019,"Marco Bergmann",http://twitter.com/#!/MarcoLAX,https://angel.co/marcobergmann,http://www.linkedin.com/pub/marco-bergmann/1a/35a/48b,194,2
3021,"Neill Kramer",http://twitter.com/#!/neillk,https://angel.co/neillk,http://www.linkedin.com/in/neillk,153,5
3025,"Sarik Weber",http://twitter.com/#!/sarik,https://angel.co/sarik,http://de.linkedin.com/in/sarikweber,165,0
3028,"Gary Culliss",None,https://angel.co/garyculliss,None,34,1
3030,"Parker Gilbert",,https://angel.co/pgilbert101,http://www.linkedin.com/in/parkergilbert,238,1
3031,"Jason Pressman",http://twitter.com/jpressman,https://angel.co/jpressman,http://www.linkedin.com/pub/jason-pressman/0/9/843,238,2
3038,"Topper Luciani",http://twitter.com/#!/NiftyThrifty_,https://angel.co/topdawg,http://www.linkedin.com/pub/topper-luciani/10/366/458,113,0
3041,"David Crow",http://twitter.com/davidcrow,https://angel.co/davidcrow,http://linkedin.com/in/davidcrow,1668,7
3042,"Christiaan Vorkink",http://twitter.com/#!/cvorkink,https://angel.co/cvorkink,http://www.linkedin.com/in/cvorkink,387,4
3043,"Andrew Kortina",,https://angel.co/kortina,,197,2
3044,"Nathan Erickson",http://twitter.com/nathanrerickson,https://angel.co/nathanrerickson,http://linkedin.com/in/nathanrerickson,143,0
3058,"Virginia M. Turezyn",,https://angel.co/virginiaturezyn,http://www.linkedin.com/in/vturezyn,191,6
3061,"Ping Li",http://twitter.com/ping_accel,https://angel.co/ping_accel,http://www.linkedin.com/pub/ping-li/0/11b/4aa,604,10
3062,"Victor W. Hwang",http://twitter.com/rainforestbook,https://angel.co/vwhwang,http://www.linkedin.com/in/victorwhwang,130,3
3069,"Tom Peterson",https://twitter.com/thetompeterson,https://angel.co/tom-peterson-1,http://www.linkedin.com/profile/view?id=53076630&locale=en_US&trk=tab_pro,1608,71
3072,"Joyo Wijaya",http://twitter.com/joyowijaya,https://angel.co/joyowijaya,http://www.linkedin.com/in/joyowijaya,258,14
3073,"Ralph Eric Kunz",http://www.twitter.com/ralphekunz,https://angel.co/rekunz,http://de.linkedin.com/in/ralpherickunz,198,2
3074,"Jennifer Lum",http://www.twitter.com/lum,https://angel.co/jenniferlum,http://www.linkedin.com/in/jenniferlum,2619,19
3090,"Rich Wong",http://twitter.com/rich_wong,https://angel.co/rich_wong,http://www.linkedin.com/in/richpwong,4384,7
3096,"Zain Khan",,https://angel.co/zain,http://www.linkedin.com/profile/view?id=6967972,779,7
3107,"Salman Ullah",,https://angel.co/salman,http://www.linkedin.com/pub/salman-ullah/5/975/679,241,4
3114,"Karim Gillani",http://twitter.com/kgillani,https://angel.co/kgillani,,250,0
3116,"Bryan Wargo",http://twitter.com/#!/NearbuySystems,https://angel.co/bryan_w1,http://www.linkedin.com/in/bryanwargo,73,0
3118,"John Elton",http://https://twitter.com/#!/johnelton,https://angel.co/johnelton,http://www.linkedin.com/in/johnelton,1156,11
3120,"James D Robinson",http://twitter.com/jdrive,https://angel.co/jdrive,http://www.linkedin.com/in/jdrive,3020,21
3124,"Joshua Reeves",http://twitter.com/#!/joshuareeves,https://angel.co/joshuareeves,http://www.linkedin.com/in/joshuareeves,1981,19
3127,"Bill Kaiser",,https://angel.co/billkaiser77,http://www.linkedin.com/in/billkaiser,262,3
3133,"Sophie Reinauld",None,https://angel.co/sophiereinauld,http://www.linkedin.com/pub/sophie-reinauld/19/751/a73,11,2
3135,"Eric Klein",http://twitter.com/#!/sircoolio,https://angel.co/kleinvp,http://www.linkedin.com/company/klein-venture-partners,399,16
3137,"Brad Weinberg, MD",,https://angel.co/bradweinberg,http://www.linkedin.com/in/bradweinberg,895,5
3140,"Laurence Escalante",,https://angel.co/kuyalee,,61,0
3144,"Sudhir Sethi",,https://angel.co/sudhir_sethi,http://in.linkedin.com/pub/sudhir-sethi/4/8/9a7,191,1
3150,"Brian Long",http://twitter.com/brianclong,https://angel.co/heysip27,http://www.linkedin.com/in/brianclong,332,7
3153,"Andrew Rebele",,https://angel.co/andyrebele,http://www.linkedin.com/pub/andy-rebele/0/4/93,443,13
3155,"Jeff Huber",http://twitter.com/jhuber,https://angel.co/jhuber,http://www.linkedin.com/in/jeffhuber,3753,6
3169,"Mike Walsh",http://twitter.com/#!/mwalsh,https://angel.co/mwalsh,http://www.linkedin.com/in/themikewalsh,2985,40
